neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
Latina,Lucero,40.4042037929779,-3.7547962304132794,Private room,20,1,0,0.0,8,353
Barajas,Corralejos,40.4643237222575,-3.591335925274,Private room,32,1,123,3.93,3,33
Arganzuela,Chopera,40.3962477525616,-3.7002405047446203,Private room,21,1,41,1.44,3,324
Centro,Universidad,40.4235066662115,-3.7060774883251297,Private room,20,1,62,6.24,3,346
Centro,Universidad,40.42443692379229,-3.70289164929483,Entire home/apt,90,1,14,0.63,1,1
Arganzuela,Palos de Moguer,40.4023667784034,-3.69289713886462,Private room,24,1,9,0.63,2,259
Centro,Sol,40.4141469683324,-3.7067175336328297,Entire home/apt,108,3,2,0.61,77,249
Fuencarral - El Pardo,Pilar,40.4744072582924,-3.7123800781093697,Private room,40,1,0,0.0,2,75
Centro,Palacio,40.4099964665721,-3.7173850232457,Entire home/apt,80,3,0,0.0,1,283
Salamanca,Lista,40.4349382253118,-3.6755721575319504,Private room,26,2,31,2.09,6,0
Centro,Cortes,40.4182569562924,-3.69700889483984,Entire home/apt,85,3,13,1.27,1,332
Arganzuela,Chopera,40.391594217784,-3.69543589813033,Entire home/apt,45,6,20,1.79,3,104
Carabanchel,Vista Alegre,40.3856035981229,-3.74554854722506,Private room,10,1,1,0.11,1,0
Latina,Puerta del Angel,40.4112026125483,-3.7282477016628097,Private room,24,2,92,5.49,2,0
Centro,Universidad,40.423661683622605,-3.70146587876859,Entire home/apt,55,1,99,5.05,2,330
Centro,Palacio,40.4126333256172,-3.70942153912822,Entire home/apt,60,3,112,2.07,1,269
Chamberí,Trafalgar,40.429358486045,-3.70024941003294,Entire home/apt,42,1,38,5.94,6,293
Centro,Embajadores,40.4105139336984,-3.70239809848787,Entire home/apt,49,2,120,2.27,12,147
Latina,Puerta del Angel,40.41211265538271,-3.72852453215455,Entire home/apt,70,4,7,0.21,1,140
Chamartín,Nueva España,40.4625090642871,-3.6831213869766497,Private room,30,1,2,2.0,1,361
Centro,Embajadores,40.4106069133145,-3.70837978861993,Entire home/apt,200,3,5,0.59,2,231
Centro,Sol,40.4194835311503,-3.7017699379919202,Private room,20,10,2,0.1,97,281
Centro,Embajadores,40.4073829094039,-3.7013769677736903,Entire home/apt,38,1,183,9.47,2,232
Centro,Palacio,40.4149761630998,-3.7083220982258998,Shared room,22,1,15,0.47,12,275
Centro,Justicia,40.422504701413004,-3.70031462825823,Entire home/apt,98,3,49,1.01,3,291
Retiro,Estrella,40.410245968000105,-3.66682733781547,Private room,30,1,0,0.0,1,157
Centro,Universidad,40.4220058701772,-3.70229210017133,Entire home/apt,45,2,68,5.16,5,72
Retiro,Pacífico,40.4037320020456,-3.679603324246,Entire home/apt,60,2,1,0.09,1,310
Centro,Universidad,40.423877978035,-3.7083206774548705,Entire home/apt,124,3,1,0.11,77,220
Arganzuela,Chopera,40.398137657491205,-3.6991241079984905,Entire home/apt,40,5,9,2.03,1,37
Centro,Justicia,40.4206406327755,-3.7005652606307,Private room,30,1,0,0.0,10,43
Arganzuela,Palos de Moguer,40.401493620850395,-3.6982123660727697,Entire home/apt,55,1,5,0.16,2,0
Chamberí,Trafalgar,40.43378605852121,-3.6999311313440297,Entire home/apt,36,2,5,0.23,1,0
Centro,Justicia,40.4227555037732,-3.69793089368699,Entire home/apt,75,2,4,0.95,1,5
Centro,Sol,40.4183922313936,-3.7079207001298795,Entire home/apt,125,3,56,1.32,1,211
Hortaleza,Pinar del Rey,40.475123395749705,-3.6388386081319304,Private room,20,1,48,11.25,9,354
Arganzuela,Chopera,40.391751312444,-3.69739596969199,Entire home/apt,55,2,5,3.13,5,301
Carabanchel,Comillas,40.3950279733289,-3.71058218813367,Private room,16,2,0,0.0,2,28
Chamberí,Trafalgar,40.43395499885529,-3.70010453656388,Entire home/apt,40,2,30,4.84,3,88
Centro,Palacio,40.4167186320624,-3.7106185813015897,Entire home/apt,119,3,22,1.77,1,326
Ciudad Lineal,San Juan Bautista,40.4495103262515,-3.64901549136944,Private room,50,1,0,0.0,1,365
Chamberí,Almagro,40.4374715170585,-3.69336613540893,Private room,33,2,6,0.33,3,336
Moncloa - Aravaca,Argüelles,40.4211886081471,-3.71504948216913,Entire home/apt,129,2,7,0.29,3,322
Centro,Justicia,40.422875610820796,-3.6987483063199402,Entire home/apt,70,2,11,2.62,1,318
Centro,Justicia,40.421989918307,-3.70059851567731,Private room,41,2,85,4.68,1,30
Centro,Universidad,40.4254469343251,-3.7017863763563903,Entire home/apt,35,1,0,0.0,3,342
Chamartín,Hispanoamérica,40.4566293168164,-3.67431412227569,Private room,35,1,8,0.56,1,365
Centro,Justicia,40.4204994999902,-3.6984509689503198,Entire home/apt,65,2,2,0.26,1,256
Centro,Justicia,40.420443892427,-3.69888011445934,Private room,30,1,17,1.82,10,42
Centro,Justicia,40.4264629249474,-3.69888527912054,Entire home/apt,85,2,12,2.28,1,130
Centro,Justicia,40.4226472707046,-3.69927180410432,Entire home/apt,110,2,9,1.29,145,323
Salamanca,Guindalera,40.435724723659604,-3.6709001040912206,Private room,19,2,8,0.46,14,137
Centro,Justicia,40.423367892756794,-3.69603490500326,Entire home/apt,140,2,34,2.52,1,57
Centro,Cortes,40.4128293949906,-3.6957222635812403,Entire home/apt,130,2,1,1.0,1,321
San Blas - Canillejas,Simancas,40.427571933631704,-3.6264776642923797,Private room,15,1,2,2.0,2,358
Chamartín,Castilla,40.4804430872221,-3.68485486097156,Entire home/apt,65,2,101,5.02,1,56
Chamartín,El Viso,40.4486317278376,-3.67991082074185,Private room,25,2,0,0.0,1,177
Retiro,Pacífico,40.4057308381887,-3.6739614517859702,Private room,20,1,26,0.44,9,148
Centro,Embajadores,40.4065574875845,-3.6999036171459596,Private room,37,1,23,1.06,1,78
Carabanchel,Opañel,40.3887288004617,-3.7210083380279797,Private room,24,2,12,1.99,2,174
Centro,Cortes,40.4147144747487,-3.7017547987548305,Entire home/apt,110,3,3,0.26,6,261
Moncloa - Aravaca,Argüelles,40.43223292558321,-3.7195462113730895,Entire home/apt,80,3,13,2.75,1,281
Centro,Embajadores,40.4105179965764,-3.70656929016468,Private room,25,1,34,1.78,1,357
Arganzuela,Palos de Moguer,40.403340336716106,-3.69649296470735,Private room,30,1,30,0.9,1,365
Centro,Palacio,40.4217294429316,-3.7110689720275496,Private room,35,1,47,1.89,1,54
Centro,Universidad,40.425023953415106,-3.70123420127738,Entire home/apt,86,2,24,2.57,1,55
Chamberí,Trafalgar,40.4311355887864,-3.70225760310481,Entire home/apt,78,2,6,4.5,5,329
Salamanca,Recoletos,40.4256379925932,-3.68228253440292,Entire home/apt,345,3,2,0.21,77,147
Carabanchel,San Isidro,40.3982682054274,-3.71951758153259,Private room,20,1,0,0.0,1,9
Arganzuela,Delicias,40.3984134413787,-3.6948884368810804,Entire home/apt,55,3,47,1.37,1,149
Chamartín,Ciudad Jardín,40.445185357804,-3.67513557912964,Entire home/apt,80,2,33,2.0,1,251
Moncloa - Aravaca,Casa de Campo,40.422635457153895,-3.71798590003116,Entire home/apt,100,2,6,1.86,1,150
Centro,Justicia,40.4260206832797,-3.6985726894267796,Entire home/apt,68,1,1,0.04,1,0
Centro,Sol,40.4164822663066,-3.70817900805114,Entire home/apt,89,1,136,5.83,1,304
Chamberí,Arapiles,40.4356721597336,-3.70770601324835,Entire home/apt,70,2,2,2.0,1,56
Centro,Universidad,40.424767350956,-3.7014853432622896,Entire home/apt,65,1,132,2.71,46,257
Chamberí,Trafalgar,40.4298880658335,-3.70232141913103,Entire home/apt,60,2,4,3.0,1,329
Arganzuela,Atocha,40.4074306316364,-3.69103837860466,Entire home/apt,59,20,0,0.0,1,185
Centro,Embajadores,40.411722422512206,-3.70120281989448,Private room,64,1,32,0.69,1,351
Centro,Embajadores,40.4093351656169,-3.6959988875592593,Entire home/apt,110,1,0,0.0,3,0
Centro,Palacio,40.4097906586481,-3.71337734992399,Entire home/apt,59,2,16,2.64,3,114
Centro,Embajadores,40.4101334955545,-3.6996761439447496,Entire home/apt,60,2,55,3.19,1,187
Centro,Embajadores,40.410607857620896,-3.70804022143219,Entire home/apt,49,2,0,0.0,67,66
Centro,Universidad,40.4266797394974,-3.70320768945467,Entire home/apt,100,2,85,2.73,1,239
Centro,Universidad,40.4253283811688,-3.7045275964291204,Shared room,24,3,5,0.31,5,323
Arganzuela,Palos de Moguer,40.4029856202125,-3.69181564797689,Private room,149,2,0,0.0,1,365
Centro,Embajadores,40.4131776837135,-3.7060312089984797,Private room,20,10,0,0.0,97,273
Centro,Palacio,40.4137252048356,-3.7124752935713,Entire home/apt,75,2,45,4.77,6,237
Centro,Embajadores,40.4099753371828,-3.70070827237729,Entire home/apt,55,2,7,0.73,3,325
Chamberí,Gaztambide,40.4322135675647,-3.71364867617689,Entire home/apt,60,3,10,2.52,6,332
Centro,Embajadores,40.4117996554278,-3.70394330234265,Entire home/apt,75,3,34,2.09,11,303
Centro,Embajadores,40.408723215154204,-3.6923620191480695,Entire home/apt,120,2,7,2.44,67,109
Barajas,Alameda de Osuna,40.452350730336796,-3.5891292817523097,Entire home/apt,70,2,25,1.82,2,310
Centro,Palacio,40.4169993714056,-3.7100011061481406,Private room,40,3,0,0.0,1,89
Chamberí,Trafalgar,40.4360880924784,-3.7016546168697797,Entire home/apt,130,2,1,0.05,145,305
Salamanca,Lista,40.43113284640889,-3.67640667584015,Private room,26,3,0,0.0,3,184
Fuencarral - El Pardo,La Paz,40.480056245183704,-3.7018421337132903,Entire home/apt,51,1,0,0.0,1,342
Centro,Embajadores,40.4130989215671,-3.70702053684973,Entire home/apt,45,3,130,7.47,1,147
Salamanca,Goya,40.4287523448397,-3.6766270928617595,Private room,34,1,1,0.12,1,89
Hortaleza,Pinar del Rey,40.4696471918496,-3.6597065995430498,Private room,100,1,0,0.0,1,365
Centro,Sol,40.4195035246987,-3.7006876461817098,Entire home/apt,90,4,97,2.39,2,324
Centro,Embajadores,40.4128928011826,-3.70111357225351,Entire home/apt,115,5,0,0.0,1,129
Centro,Cortes,40.41536796064629,-3.7001251284684,Entire home/apt,160,2,32,1.76,5,120
Retiro,Jerónimos,40.4100904721907,-3.68978157919331,Entire home/apt,59,1,38,3.13,48,108
Latina,Lucero,40.4030101945721,-3.7523050049543305,Private room,25,1,0,0.0,1,364
Salamanca,Recoletos,40.4224682239736,-3.6803813341934504,Entire home/apt,120,1,27,2.15,2,280
Villaverde,San Andrés,40.3493347503287,-3.70395165702532,Entire home/apt,63,3,6,0.18,2,219
Barajas,Alameda de Osuna,40.4525051843938,-3.5932660432574903,Private room,25,4,9,0.29,1,279
Centro,Embajadores,40.4100016147474,-3.70159619396837,Shared room,38,1,0,0.0,1,33
Centro,Justicia,40.4221507918404,-3.6975345889446602,Private room,20,2,55,4.45,2,293
Chamberí,Gaztambide,40.4386056104746,-3.71595219848297,Private room,28,5,1,0.11,1,283
Centro,Embajadores,40.410469609965794,-3.7014573099715493,Private room,40,3,60,2.02,1,350
Centro,Palacio,40.4124799571054,-3.7085764830712495,Private room,20,10,0,0.0,97,280
Retiro,Jerónimos,40.4071632623017,-3.6858290465737005,Entire home/apt,140,2,5,0.79,145,297
Chamartín,El Viso,40.437778044632,-3.6792145101425695,Entire home/apt,65,1,2,1.15,1,0
Centro,Embajadores,40.410761223166,-3.7034705617603905,Private room,23,2,0,0.0,1,345
Latina,Puerta del Angel,40.4110299471598,-3.7298177872651403,Private room,33,1,5,0.56,1,330
Centro,Embajadores,40.4089055624001,-3.69372073491109,Entire home/apt,70,4,6,0.14,4,330
Centro,Embajadores,40.4116948774484,-3.69960074563879,Private room,10,1,1,0.06,1,0
Centro,Embajadores,40.4086996347364,-3.7002307892057202,Entire home/apt,22,10,4,0.55,1,0
Ciudad Lineal,San Pascual,40.442509225193604,-3.65502881194996,Private room,39,1,1,0.1,1,355
Centro,Justicia,40.4232226679924,-3.69955213073276,Entire home/apt,50,2,105,3.38,1,83
Carabanchel,San Isidro,40.3938503660219,-3.7265493939578396,Entire home/apt,28,7,0,0.0,1,212
Ciudad Lineal,Ventas,40.4267223050915,-3.65762815988078,Private room,30,1,19,1.71,1,299
Centro,Justicia,40.4217617044969,-3.6977021526949305,Entire home/apt,70,2,31,1.71,12,78
Centro,Cortes,40.4109076793346,-3.6948148342330005,Entire home/apt,50,2,137,2.71,5,342
Centro,Universidad,40.420560634665,-3.7046786037856503,Entire home/apt,60,3,7,0.45,1,0
Arganzuela,Acacias,40.404167495051,-3.7055826814167796,Shared room,33,1,17,0.71,7,322
Arganzuela,Chopera,40.3954484311399,-3.6957860212896003,Private room,23,4,4,0.18,25,359
Carabanchel,San Isidro,40.3975602333787,-3.73368801172713,Entire home/apt,49,1,4,0.71,1,0
Centro,Palacio,40.4167160814506,-3.7098903814403794,Entire home/apt,115,3,73,2.26,10,216
Retiro,Adelfas,40.3987260596555,-3.67230996557031,Entire home/apt,70,2,52,3.01,1,324
Centro,Sol,40.4144505004654,-3.70531085283436,Private room,28,1,20,5.0,1,2
Tetuán,Castillejos,40.4643832654394,-3.69275411128685,Private room,45,3,0,0.0,1,0
Centro,Embajadores,40.412181971074794,-3.7072346236183,Private room,35,1,9,0.49,3,357
Ciudad Lineal,Concepción,40.434164193466,-3.65635786447944,Private room,18,1,3,3.0,1,357
Centro,Embajadores,40.4097161305502,-3.70101959779253,Private room,22,2,99,2.74,1,338
Centro,Justicia,40.422033844169505,-3.69494042072666,Entire home/apt,85,3,47,5.28,1,105
Centro,Sol,40.4188525913381,-3.70431935708789,Entire home/apt,130,2,4,2.86,1,102
Salamanca,Lista,40.4329389782558,-3.6781862593697796,Entire home/apt,60,1,9,1.33,1,39
Centro,Embajadores,40.4096623799732,-3.70088146976417,Entire home/apt,59,1,0,0.0,1,0
Moncloa - Aravaca,Argüelles,40.429219789483206,-3.7156825102265,Private room,45,2,10,1.43,2,350
Chamartín,Prosperidad,40.4430925004712,-3.67428260054393,Entire home/apt,76,3,1,0.05,1,287
Chamberí,Rios Rosas,40.4414576382732,-3.7013839030955,Entire home/apt,52,5,4,0.32,1,63
Centro,Universidad,40.421964198630704,-3.70376225372231,Entire home/apt,80,1,47,2.73,3,282
Chamberí,Almagro,40.4350408987888,-3.6909747850141,Private room,65,2,0,0.0,1,233
Centro,Sol,40.414316708350896,-3.7069348009426304,Entire home/apt,99,1,28,8.32,3,232
Salamanca,Lista,40.429281236514896,-3.6704394452869504,Private room,47,3,0,0.0,3,365
Centro,Justicia,40.4263265548723,-3.6985054766315097,Entire home/apt,80,2,16,0.98,1,339
Tetuán,Cuatro Caminos,40.449930756202505,-3.7030167753997403,Private room,30,2,7,0.65,1,67
Centro,Cortes,40.4139205981475,-3.69633848302293,Entire home/apt,60,2,25,0.71,11,294
Centro,Embajadores,40.4092463576427,-3.6997677555587,Private room,40,30,3,0.15,5,136
Salamanca,Goya,40.4241548867658,-3.67002292383429,Entire home/apt,120,2,4,0.25,1,0
Ciudad Lineal,Pueblo Nuevo,40.4341211692715,-3.63997595299746,Private room,16,1,11,4.71,1,72
Arganzuela,Acacias,40.40093718459671,-3.70158719271948,Private room,17,5,1,0.19,3,153
Latina,Aluche,40.3911261057853,-3.7540676899516403,Entire home/apt,55,1,68,2.92,1,310
Arganzuela,Delicias,40.3999749110224,-3.69629541725223,Entire home/apt,80,1,0,0.0,1,0
Centro,Universidad,40.425986501370794,-3.70505272689098,Entire home/apt,60,5,22,0.64,1,294
Carabanchel,Buenavista,40.3723488245526,-3.7396569948920604,Entire home/apt,35,1,1,1.0,1,220
Centro,Embajadores,40.4098005426219,-3.70553582318229,Private room,30,2,0,0.0,1,280
Chamartín,Prosperidad,40.444304605798,-3.6704071932501696,Private room,30,1,12,3.0,1,343
Centro,Palacio,40.4119962242443,-3.7132622646169198,Private room,37,7,0,0.0,17,97
Centro,Universidad,40.4255521904598,-3.70541719838279,Entire home/apt,75,4,67,1.43,2,15
Centro,Embajadores,40.4117516014843,-3.70597030655181,Entire home/apt,38,1,99,7.07,2,228
Usera,Pradolongo,40.38420859470121,-3.7058759755265895,Private room,21,1,6,0.56,1,334
Chamartín,Hispanoamérica,40.4558485694419,-3.6766329624915097,Private room,52,1,8,0.37,1,351
Moncloa - Aravaca,Argüelles,40.421306380851,-3.71520728740612,Entire home/apt,169,4,16,1.66,7,199
Centro,Justicia,40.4198535783606,-3.69902431995571,Entire home/apt,145,1,1,0.83,6,249
Barajas,Casco Histórico de Barajas,40.4735812543318,-3.57813801932782,Private room,45,1,32,1.68,15,158
Moncloa - Aravaca,Argüelles,40.424149915039294,-3.71279583972977,Private room,22,2,6,1.43,29,362
Arganzuela,Palos de Moguer,40.4018670965495,-3.6941001532205897,Entire home/apt,43,1,1,1.0,2,92
Centro,Cortes,40.4118832064734,-3.69428144472651,Entire home/apt,60,1,18,2.21,4,32
Centro,Sol,40.4154805836778,-3.7068939631130498,Entire home/apt,129,1,6,5.14,11,329
Centro,Universidad,40.42878780991229,-3.70823305660656,Entire home/apt,75,2,14,0.29,26,230
Centro,Embajadores,40.408191783357,-3.69953908626473,Private room,40,6,0,0.0,20,93
Centro,Embajadores,40.4098230002485,-3.70726066172557,Entire home/apt,65,1,70,5.6,1,281
Centro,Embajadores,40.4113024994563,-3.70114478897044,Entire home/apt,50,3,15,2.83,20,327
Chamberí,Gaztambide,40.432216561160104,-3.71425370038764,Shared room,30,1,0,0.0,1,365
Arganzuela,Palos de Moguer,40.4042392792586,-3.6963070556243802,Entire home/apt,65,5,13,0.54,26,56
Centro,Embajadores,40.4087563808906,-3.70427850152798,Entire home/apt,100,1,3,1.88,4,60
Chamartín,Nueva España,40.4623425689554,-3.68489429752005,Private room,70,3,0,0.0,1,177
Centro,Universidad,40.4271283781606,-3.70350885110233,Entire home/apt,70,2,5,1.55,1,345
Centro,Embajadores,40.4083222792581,-3.7007980403864402,Private room,35,2,3,0.17,1,180
Centro,Embajadores,40.411696451743296,-3.6993885271540403,Private room,25,1,24,0.83,1,355
Salamanca,Castellana,40.430075650093606,-3.68502545361632,Entire home/apt,360,30,1,0.09,39,261
Centro,Justicia,40.4247120905436,-3.6982344309157997,Private room,45,2,20,1.48,4,97
Centro,Palacio,40.41518740100489,-3.7090194655356497,Entire home/apt,73,3,9,0.67,1,0
Moratalaz,Marroquina,40.4057739688255,-3.6386049317900895,Private room,14,4,6,0.71,4,2
Latina,Campamento,40.397123715375,-3.7748635955509706,Entire home/apt,65,2,41,2.38,1,235
Puente de Vallecas,Palomeras Bajas,40.3819525803846,-3.6588755214803905,Private room,18,3,14,0.48,4,358
Tetuán,Cuatro Caminos,40.4532027776484,-3.70222087723692,Entire home/apt,90,4,0,0.0,51,316
Moncloa - Aravaca,Casa de Campo,40.421291462133105,-3.7188774564054,Private room,21,2,27,1.53,1,146
Centro,Sol,40.4167541212313,-3.70281868457417,Entire home/apt,100,2,5,2.94,1,115
Usera,Almendrales,40.3849593631586,-3.70280145548779,Entire home/apt,47,5,7,0.59,9,185
Moratalaz,Vinateros,40.4035341350892,-3.64250510722441,Private room,25,1,3,0.58,1,279
Centro,Embajadores,40.4105756191938,-3.6969647429604,Entire home/apt,33,2,22,1.5,3,163
Centro,Universidad,40.4243950461414,-3.70185629584513,Entire home/apt,40,2,7,2.16,1,170
Ciudad Lineal,Quintana,40.4365200045045,-3.64260421887371,Shared room,20,2,1,0.71,2,88
Retiro,Pacífico,40.406374239756204,-3.67645040154783,Private room,25,1,0,0.0,1,336
Centro,Universidad,40.423389780592295,-3.70230778939137,Entire home/apt,79,1,72,4.12,8,275
Centro,Cortes,40.4114772218156,-3.69492079722633,Entire home/apt,70,1,2,2.0,5,323
Arganzuela,Acacias,40.399423697660204,-3.7029622479046203,Private room,60,1,0,0.0,1,0
Arganzuela,Palos de Moguer,40.4022890639096,-3.6927959622538196,Private room,33,2,14,3.41,1,327
Chamberí,Trafalgar,40.4319847477194,-3.70384644811267,Private room,25,2,0,0.0,1,230
Centro,Cortes,40.414032866603996,-3.70130175573532,Entire home/apt,47,2,146,4.26,3,43
Arganzuela,Palos de Moguer,40.403298489278,-3.6925004548874902,Entire home/apt,80,4,9,2.76,1,136
Salamanca,Castellana,40.430972456845296,-3.68647427259676,Private room,35,2,5,0.98,1,345
Centro,Embajadores,40.4079577814581,-3.69801436212799,Private room,45,2,18,3.65,1,98
Centro,Embajadores,40.4083178230259,-3.69918746588511,Entire home/apt,70,2,29,5.15,6,285
Centro,Justicia,40.4242223637905,-3.6988421404932406,Entire home/apt,80,4,1,1.0,2,343
Chamartín,Prosperidad,40.440603269797,-3.67244104006304,Private room,30,1,3,0.16,1,306
Retiro,Adelfas,40.3991152840382,-3.67178568111763,Entire home/apt,90,2,24,1.66,1,265
Ciudad Lineal,Quintana,40.439314071680606,-3.63771589322792,Private room,25,1,9,0.83,1,352
Centro,Sol,40.417249639724204,-3.7011275498411806,Entire home/apt,350,1,0,0.0,7,197
Salamanca,Guindalera,40.4380749064725,-3.675005035407,Private room,25,1,2,0.17,14,340
Arganzuela,Imperial,40.406961457796996,-3.71759454866831,Private room,35,2,2,1.46,1,107
Centro,Embajadores,40.409929923975895,-3.69612676731279,Entire home/apt,45,2,3,2.65,4,339
Centro,Cortes,40.414286022456004,-3.70045962915845,Entire home/apt,120,2,14,3.53,15,327
Centro,Embajadores,40.409822689192204,-3.7016566580994503,Entire home/apt,45,3,75,3.19,7,347
Carabanchel,Vista Alegre,40.3854694135796,-3.74612634902659,Private room,15,2,4,0.65,1,363
Ciudad Lineal,Concepción,40.4356869874934,-3.6576769367185897,Private room,13,1,1,1.0,1,45
Ciudad Lineal,Concepción,40.4361969375123,-3.65801842723773,Entire home/apt,47,3,14,0.91,1,12
Centro,Embajadores,40.4111878441582,-3.70379819853386,Private room,20,2,0,0.0,1,0
Moratalaz,Marroquina,40.4050684835841,-3.63600544867899,Private room,25,3,12,0.98,4,2
Centro,Universidad,40.4238389222976,-3.7048095764105202,Entire home/apt,45,1,51,2.63,46,293
Latina,Cármenes,40.4074233100989,-3.72373814739938,Private room,30,2,7,0.25,2,254
Salamanca,Lista,40.4298788369214,-3.67341391464945,Entire home/apt,55,2,4,2.93,1,230
Centro,Sol,40.4145157856499,-3.7075431052860295,Entire home/apt,130,1,63,2.22,3,265
Centro,Palacio,40.41498453547771,-3.7131105763951098,Entire home/apt,130,7,4,0.11,40,104
